id,unidade_id,data_plantao,turno,vagas_totais,vagas_ocupadas,status,created_at,unidade_nome,unidade_endereco
70df3b2c-bbe3-45a1-a80c-5ac49c8bf93a,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-03,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
2e27a9e4-f281-47bb-9808-ee336a292ba1,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-03,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
0aadbb99-9b03-441b-a87d-8222f465631b,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-03,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
b92679ff-d4a0-444a-90bd-c304b9fdf3fa,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-03,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
02397334-f734-42ab-9b1b-5f730ee5afdb,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-03,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
3aed2ff0-f0d8-4ce6-b591-a4ecba58aa9e,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-03,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
dfca7214-4a7f-4fb9-b51b-295b40559b0b,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-03,Noite,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
965e23f8-61fb-4920-a592-930f75efa5c3,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-03,Madrugada,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
595edd8a-e066-45ea-82ac-49d15e9f9afa,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-03,Manhã,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
870c75f3-125d-4d8d-979c-4a98525c5b12,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-03,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
49a5e540-4686-4d3b-8db0-d71b8db41a58,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-03,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
fa2a264a-f413-4511-8499-11416fc738a4,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-03,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
f07d253e-acaa-4474-ba65-62836095f0ee,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-03,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
c6328a7c-450f-4720-a0a9-43d19415e383,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-03,Tarde,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
e11c7e37-93d4-40e5-b965-da9ef3f1eec3,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-03,Noite,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
cb752bf0-ee00-4528-953b-d1297de7f173,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-03,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
47cfa6f3-aa1b-47ae-a833-02a03d5a5483,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-03,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
3ed56d70-e505-4c2a-8cc3-f3de85ad6544,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-03,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
7dfd44e2-aa1e-45b1-a8d0-23c3947626b6,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-03,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
6f954bd2-3876-48ea-8b41-437c937ccbaa,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-03,Madrugada,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
87c3e1cf-6144-4fcd-9407-923f57cf7df2,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
542aacc9-f7d5-435e-bab9-d53d27e8cece,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
1a1b6235-b56f-4cf0-8c80-0e6feabcf564,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-04,Noite,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
ccc2ae93-18c0-49ee-824a-f626001c2f9e,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
8fb53235-f983-4565-a154-cb522a6edc14,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
04044155-fa1d-4589-af07-ab952a67c602,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
999361ec-6509-42f9-a279-ea7cc7cea045,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
9eefd4c5-0f86-4820-9001-1dff88a77f01,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
8dfe9631-ed6d-4c1e-9f51-c46283f1909b,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,ENFERMARIA Vitória - ES,
481767cf-4bdd-4f0a-b745-06c35d5a2629,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,ENFERMARIA Vitória - ES,
7a551111-6480-42a8-a2c4-75b4b53f0795,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,ENFERMARIA Vitória - ES,
9ed7426d-7bb3-4a0d-9fe5-f96b965e963a,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,ENFERMARIA Vitória - ES,
f42b42cf-ae46-4af0-9689-04d6bdd71e39,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vila Velha - ES,
d143d812-c65d-4028-9fb1-c94f7107aa21,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vila Velha - ES,
40e389b1-4cf6-4895-b738-45f4541a7792,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-04,Noite,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Vila Velha - ES,
1a388a86-a866-4613-9da1-d2c8ad88402c,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-04,Madrugada,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Vila Velha - ES,
202eba22-703c-4763-bc55-a903ddc47058,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Campo grande - RJ,
4fe62537-47a9-448f-b899-d002e6147804,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Campo grande - RJ,
d7e3ec38-6dec-4467-b63a-5ba9af4e3a25,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Campo grande - RJ,
f45797d3-b152-4627-8e4f-a3c0981e2325,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Campo grande - RJ,
124e3ac1-84a7-487f-889f-27b3f560c89f,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Botafogo - RS,
689afaca-c050-4a8d-8c06-c01dcfa6f856,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Botafogo - RS,
d681bcb0-6105-4ff2-a296-16243b011a9e,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Botafogo - RS,
61e83215-8b2d-4597-8a30-e1ce30078ceb,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Botafogo - RS,
8f915d98-ad38-41b9-a1a8-117c3290d117,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Barra da Tijuca - RJ,
636891f8-3f9a-43ca-b65d-d7ff7414ee34,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Barra da Tijuca - RJ,
20206a44-65a4-400e-adca-0be332edb343,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Barra da Tijuca - RJ,
3fa85b6e-b450-4d11-ab3b-85d415b60802,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Barra da Tijuca - RJ,
80ae43b3-b229-4247-920c-90e8febb406a,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-04,Manhã,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
4463b6f9-ff1e-4feb-8903-b45131253f54,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
e799bcc1-61a2-4ae9-93cc-7abb5eff592d,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
a5a6310c-e2a3-4a50-8edc-f80e72448add,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitural - Web,
5293b5c8-0aba-44d0-a139-669322db6fa4,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-04,Manhã,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
c6574414-7ec1-44e9-b2d8-e17187e8b348,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-04,Tarde,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
03635637-2310-482b-a66d-a3a15149622c,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
70247e52-a97f-456b-95fc-e89cb721dd9f,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,Anestesista MG,
c42d4b48-5d92-4680-95cc-aca7760f41f4,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-04,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
ed61a887-5f4e-4604-9403-984080d37653,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
ae1df1c0-e955-4962-a49e-f4e7e85ad173,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
2f3c4c91-fdc8-410a-a2b3-d8f8feb3ba92,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-04,Madrugada,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Taguatinga - DF,
8410601b-572e-4ac2-93df-fbb4b4ac2db3,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-04,Manhã,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
1e234617-bbe7-4240-9e98-e53245504ebf,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
87a51728-c8be-4161-9279-590a242bd6b1,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
d47a7fc9-a81f-4b74-b332-5974fcde6152,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Sig - DF,
7dd1df68-1626-447e-a898-b16ff25ac60c,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-04,Manhã,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
159309c2-27c8-46d2-aa2d-0e2db3daff60,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-04,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
e323c8df-9705-4aa6-996d-4358022632d6,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-04,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
5cd18a9f-b46f-41e4-9ee0-78d6472046d3,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-04,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Pampulha - MG,
77a99e6c-df62-4b1f-a62f-87cf2634227a,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-05,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
3d5b5ca0-74b2-481e-9d85-c59a87b39f40,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-05,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
fdfca97a-f4dd-4d14-ad7c-642265862dd9,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-05,Noite,1,0,ABERTO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
35cd9b3b-aca4-4f20-bab5-4cf34e04cee3,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-05,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,UTI Vitória - ES,
e1f6af86-2a19-4b2e-afea-6424ebc97d0b,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-05,Manhã,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
2d722f83-75b3-47db-8b50-4546525493a0,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-05,Tarde,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
0d36ad26-e494-4595-b229-15bb71743815,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-05,Noite,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
eec1bbe8-d6e1-47df-83b0-9e59aa850312,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-05,Madrugada,1,1,OCUPADO,2026-04-06T18:11:57.581551+00:00,PS Vitória - ES,
0a28d678-b411-4385-b189-32c0d8b724ad,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-21,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Sig - DF,
fd035e62-22c6-45eb-8ae4-436b3a0942b7,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-21,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Sig - DF,
6954159c-62b2-44c9-86d0-294bc28a42a6,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-21,Noite,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Sig - DF,
2a053e40-20e4-4917-84a8-e36ee4bd0cc9,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-21,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Sig - DF,
ade06f2d-49bb-4a68-8c10-775b3c76d93c,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-21,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Pampulha - MG,
4e227eed-bb70-4176-8e55-dcda79db9331,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-21,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Pampulha - MG,
5190fe79-e6d9-45f8-bf7a-1ab8981e318a,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-21,Noite,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Pampulha - MG,
022562bd-56af-4b6b-9199-5ce379ffea64,ace03104-da8d-49f9-a5f7-1ab2ac75dea7,2026-04-21,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Pampulha - MG,
8677b8b6-c58f-4eb0-905c-142fd5df3334,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,UTI Vitória - ES,
47423fa0-7af0-428a-85ad-c7e2fc675bf0,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,UTI Vitória - ES,
d8b62374-a779-46fd-8391-7c4cdba05c6f,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-22,Noite,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,UTI Vitória - ES,
9b5fa47f-7533-481e-a2ed-7288f0659fbb,e1969ee6-5072-452c-be7a-b4b67c584d56,2026-04-22,Madrugada,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,UTI Vitória - ES,
9f0b8515-ae69-4fa7-926f-3eb49119db74,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vitória - ES,
9b94bfe8-e1f5-4aa3-9448-bf5f122df4f2,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vitória - ES,
90ab431c-9c95-41d3-946a-2f4ac5a96729,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-22,Noite,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vitória - ES,
827f5f06-0487-44f1-9e1a-425c51ec7a00,492596f0-a69f-4b83-b583-30ab0ea3cb8c,2026-04-22,Madrugada,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Vitória - ES,
5e41eeff-c4ec-4739-acd4-25d4767b2f15,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,ENFERMARIA Vitória - ES,
deaae74e-8f3b-461a-b9b2-de655b3d30d5,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,ENFERMARIA Vitória - ES,
baef1cfc-7872-4cd1-b2d1-cbdfa16e4e7c,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-22,Noite,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,ENFERMARIA Vitória - ES,
18bdb1dc-a6d7-4b5a-9cd0-dca4d8d83e38,decbd054-c077-4e5a-90ca-fc0ec8ccf809,2026-04-22,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,ENFERMARIA Vitória - ES,
3154368e-f195-4221-8235-119dd6813290,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vila Velha - ES,
c4c6bbcd-fbc1-4566-9c67-1adeb899dbc1,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vila Velha - ES,
57898a78-d0af-458b-b384-6bc69deafdb8,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-22,Noite,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vila Velha - ES,
9926cec8-c8a7-4333-9c94-548c7d13e9c8,b6916e29-2cdc-433c-9f8b-c9e0fb4b27a1,2026-04-22,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vila Velha - ES,
5feab87a-ec33-4a82-b767-9dc98235e5c6,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Campo grande - RJ,
30752194-598c-4f37-b253-d8f4f39a7304,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Campo grande - RJ,
8e5e7af9-08ba-41f5-aecf-78b991b0226e,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-22,Noite,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Campo grande - RJ,
3c066fa5-e5b2-4d03-b07f-5f0173a91e99,e76bf95b-5aad-4709-bb29-2c611a1cc0c5,2026-04-22,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Campo grande - RJ,
aebae9d4-25e0-462e-80ce-79d237a4fde3,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Botafogo - RS,
0040b9c5-c4d5-424c-84c1-cf0cc2b5f525,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Botafogo - RS,
557a1404-2f88-412a-8a78-4a1095e85c16,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-22,Noite,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Botafogo - RS,
92857583-f229-4218-bcc7-8ebfe3d07790,c3e990cc-25fd-475b-a5c9-2e69a79fb506,2026-04-22,Madrugada,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Botafogo - RS,
4269b1b9-52c2-4faa-8cd3-e1fc61b881c1,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Barra da Tijuca - RJ,
795b069b-7525-4446-bd8f-dd51fb6ed4d0,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Barra da Tijuca - RJ,
5c7db00c-b6d9-42db-a15c-787746e38374,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-22,Noite,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Barra da Tijuca - RJ,
f45b958e-3567-4545-bb2f-3cc502ef8314,d59c5067-c1d2-4658-acb2-7fb7ebf70fb0,2026-04-22,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Barra da Tijuca - RJ,
fc9f3729-3c57-4179-823a-b9efd6a45d89,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vitural - Web,
518b6a8d-cab5-4678-a1ea-71d850848407,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vitural - Web,
b2cfbe72-d104-4856-99a2-eb60d5ddfb8c,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-22,Noite,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Vitural - Web,
a9d307a8-b005-48a6-8e08-5abf3773bf9f,d270354e-a819-4d5d-b79c-1f969c2bcdaa,2026-04-22,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Vitural - Web,
2d566e42-63ce-4858-aa21-8bf4e6a17528,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,Anestesista MG,
933c872d-fc0e-404e-82c6-8569995cf2fc,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,Anestesista MG,
c5f6e4cf-d577-4187-867f-2ef8fbc5800e,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-22,Noite,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,Anestesista MG,
f3a915ee-f11f-4f11-9a22-658143a16c49,ba3bb4c6-9705-45f4-adda-eb6c9469c043,2026-04-22,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,Anestesista MG,
6f02a535-3dc8-477c-ae5e-8eafb057dd73,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-22,Manhã,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Taguatinga - DF,
b38a7f88-558d-4b48-9152-5d92a589de2b,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-22,Tarde,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Taguatinga - DF,
aa9a8af9-fc0b-4368-a0aa-4c25f32367db,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-22,Noite,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Taguatinga - DF,
0303d872-d601-4466-9a66-196267917a73,87aec33f-b6d1-4263-b8e3-e53bbbf6b3a2,2026-04-22,Madrugada,1,1,OCUPADO,2026-04-06T18:11:59.397472+00:00,PS Taguatinga - DF,
b8b4f803-ccc7-40d4-9653-10c951cc5b95,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-22,Manhã,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Sig - DF,
faf6a924-1af9-44e9-97d7-42270bea2330,15d87fb5-b135-4c65-bad1-4751514f1e0f,2026-04-22,Tarde,1,0,ABERTO,2026-04-06T18:11:59.397472+00:00,PS Sig - DF,
