id,data,turno,total_atendimentos,unidade,regional,created_at
5668e474-19ab-42e5-9b2f-38e6fef940e8,2024-04-19,noite,70,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
1a8b45a7-e6ef-4790-91a4-153b9bb5dc28,2024-04-19,tarde,104,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
76d4554b-2feb-4896-9f60-0b44a8aa10bc,2024-04-19,madrugada,40,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
8982557e-74b5-4f58-b54b-e8bcd58fcef4,2024-04-19,manha,100,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
bf27bf02-bea9-4d5a-a235-2d0aa0c0bd95,2024-04-19,noite,67,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
db5414ad-4ef8-4292-ba58-cf323955f555,2024-04-19,tarde,89,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
1f32b7e6-c82d-47d3-83fc-106a75860285,2024-04-19,madrugada,47,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
80c4f137-159a-4035-bd01-6d87eaa6d0ed,2024-04-19,manha,117,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
209824c4-c59c-40d7-895a-2950f21c8040,2024-04-19,noite,82,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
0d42a145-962f-48ad-9ad4-4467fe0026db,2024-04-19,tarde,96,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
40ac364f-e5af-43cb-b755-3b8f28f5008a,2024-04-19,madrugada,42,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
7fd183cc-b83f-404b-bb58-9db3debe4d5f,2024-04-19,manha,145,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
c3a8e24e-b5b5-4acc-a9ac-45cd487e33af,2024-04-19,noite,72,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
35194d7a-fe51-4674-98a9-602b32761a0b,2024-04-19,tarde,91,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
3e695442-5ddb-4734-a1c5-bcaa2bd0eec2,2024-04-19,madrugada,34,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
823f1473-34b4-490c-a1c6-d495dd335bdc,2024-04-19,manha,112,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
69a09fca-2baf-41b6-a901-8fda0c043184,2024-04-19,noite,68,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
88d4d52c-181a-461b-9b5c-1b1720e3070b,2024-04-19,tarde,95,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
42a0a033-0562-4235-8c5b-6fc557646742,2024-04-19,madrugada,45,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
7265531d-dadd-4a97-9858-60d90fd58e96,2024-04-19,manha,94,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
c8ef8566-9297-46f4-98d7-ebcf94197e5b,2024-04-19,noite,69,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
beae6ef1-e98e-499a-afc2-a3ee750db5ae,2024-04-19,tarde,93,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
e33a74d5-b7fb-4b53-94bc-fb2e647da6af,2024-04-19,madrugada,52,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
c9df93a6-c863-47a1-8297-17cf21f6b1a7,2024-04-19,manha,157,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
84dc4ed5-d057-437e-8af6-41cca023cf6b,2024-04-19,noite,92,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
ba274b8c-caaa-4eb9-a7cb-3d2c87f9cd0e,2024-04-19,tarde,139,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
9aa9c1a7-cf06-4604-9dba-3a00c659b82e,2024-04-19,madrugada,50,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
6c4985d7-a3e8-413a-9a43-dca0a6643ffb,2024-04-19,manha,142,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
aff48be9-66b1-4163-9dfe-763f4315816a,2024-04-19,noite,90,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
76f9874e-4c6d-4880-8ccc-70170653c49a,2024-04-19,tarde,118,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
feff753c-021f-4b78-8677-d985fa1bc671,2024-04-19,madrugada,54,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
3b140120-6e54-4835-ae33-fb2a6ab9b072,2024-04-19,manha,134,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
286034cf-0437-4bac-a0c6-4c98a285d70a,2024-04-19,noite,93,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
a86345dc-081a-417f-9970-5f8b3f6bc444,2024-04-19,tarde,124,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
bf6fde8a-8ec0-42b8-b1e6-0ceb440e0049,2024-04-20,madrugada,29,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
e6c59d19-02ab-48c9-a8cd-10b1d010c84d,2024-04-20,manha,106,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
e274d10a-0cef-4a36-aa1f-2214d0145dfc,2024-04-20,noite,57,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
e695455f-28df-4e1f-935f-02afb929e43c,2024-04-20,tarde,83,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
81a172bf-f829-4657-a8f3-107ba28d5caf,2024-04-20,madrugada,27,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
9aacdbc5-defc-4bf6-a028-3f785dc35313,2024-04-20,manha,92,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
f16d5ba3-f2c8-4d47-8f67-f09e857a4474,2024-04-20,noite,57,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
b548ceda-de1b-41d7-8470-ab50ac1883fb,2024-04-20,tarde,84,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
5a044f97-d8cf-45f9-8b21-5dc60403c00b,2024-04-20,madrugada,28,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
c02e1556-3cc6-4a90-8cbb-7df0f5df41e2,2024-04-20,manha,92,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
9fab5a99-faca-4260-9a85-4af53c3e9f47,2024-04-20,noite,65,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
d13ff418-a1aa-425a-9bb1-f68362727556,2024-04-20,tarde,80,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
22617267-c2bc-4b44-8350-c5c22aaf5bde,2024-04-20,madrugada,38,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
b8a96a5e-8954-4e3e-9485-48e077df5034,2024-04-20,manha,87,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
76a34efc-2d2d-4e6c-bdad-915e4a812f75,2024-04-20,noite,50,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
019d6f1b-3f48-460b-82ac-225bfe80d44f,2024-04-20,tarde,78,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
b7a01036-cc25-4710-8a95-0475c17ec8a7,2024-04-20,madrugada,32,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
81f5e6d4-93d7-49e7-a20f-88f432c427b8,2024-04-20,manha,96,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
6af829b0-2389-4512-a82a-4f201892ddb6,2024-04-20,noite,71,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
e16efbe0-b9ee-4235-9a43-4c8554a64d57,2024-04-20,tarde,92,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
5c48dc65-1c2b-4333-b979-cab75c8c6d95,2024-04-20,madrugada,68,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
ef870463-82cf-4e9c-b64b-61377846bd64,2024-04-20,manha,83,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
85d68306-e4e7-448f-9e18-885e6ea0be07,2024-04-20,noite,61,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
e69b9096-7eca-48f9-b757-e33ed9518621,2024-04-20,tarde,128,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
8fe1377d-cecd-47b2-b3e0-df01e67c2d76,2024-04-20,madrugada,51,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
55d041fc-dd7d-4456-8aff-7e60f2243d52,2024-04-20,manha,122,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
62767f97-cc23-48b9-897e-397d72e50858,2024-04-20,noite,89,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
de21e44c-d67b-48bd-a1b4-0bc0617680bd,2024-04-20,tarde,146,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
57b0dcd2-79a1-45c6-b144-4ce0fbd24d28,2024-04-20,madrugada,46,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
dca91302-9c0c-4a91-b6dd-83dbdf08f760,2024-04-20,manha,114,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
a01d7e4d-0a7c-4fb5-a964-cb9ccc41b8b4,2024-04-20,noite,82,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
8b43c3aa-e41f-4827-b8bd-0119bc6927d1,2024-04-20,tarde,107,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
cb21470c-1ca8-4a99-a293-348f4e44e936,2024-04-20,madrugada,49,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
f1247428-cae4-40c1-8905-257200f3d11f,2024-04-20,manha,113,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
888ee63d-8531-4906-822a-eeef09db83ba,2024-04-20,noite,74,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
ce5f8a77-6fbc-4abc-935a-c733fb1fa6ed,2024-04-20,tarde,109,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
755ebefd-f864-4e37-a672-6276dfbb1934,2024-04-21,madrugada,29,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
aca8f8e6-f726-4875-b8c0-fa176838ebdd,2024-04-21,manha,102,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
796af4b7-3f20-4d2e-9e7c-bef57e7df172,2024-04-21,noite,59,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
feff32c8-873b-4770-9b7c-ca266757e80d,2024-04-21,tarde,77,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
b1ad061b-0292-459d-8d91-f67a00ecaf0c,2024-04-21,madrugada,42,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
34d15305-376b-4f42-ac0d-44f1b00e5e64,2024-04-21,manha,91,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
9452b444-322d-4b44-a049-2dc493c313f0,2024-04-21,noite,62,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
dd8b2b76-1fac-4956-b9fb-3a35dc72fba1,2024-04-21,tarde,79,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
a1654831-b9e5-4912-8fdd-f1f48c7d2a8d,2024-04-21,madrugada,42,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
975eb289-7944-4211-b248-2b128ea4ad10,2024-04-21,manha,87,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
166a463b-a344-4612-9156-3875d9ee5d50,2024-04-21,noite,68,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
b7d68c7a-4456-475d-9ace-1ab4351222c0,2024-04-21,tarde,81,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
ac51fa65-f7e8-4b56-a578-8623a29c7385,2024-04-21,madrugada,38,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
fc5d15af-5de3-44aa-825f-577aab6fbbb3,2024-04-21,manha,77,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
a7e4651c-16b0-4b6c-abec-7da5c9f7b23f,2024-04-21,noite,104,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
6f1cf881-b88e-42b6-a89d-5be64563aeda,2024-04-21,tarde,64,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
f75dad29-a4d4-476e-b9ea-c1eec2f99440,2024-04-21,madrugada,33,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
852c07ee-bce5-44c7-96d8-a1aa08f42757,2024-04-21,manha,88,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
cf19376d-6c1a-443f-95c3-8ef9275c53db,2024-04-21,noite,68,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
337c30d5-6f17-4146-bc34-271eb7035e81,2024-04-21,tarde,87,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
3aa50a72-6b03-476e-b434-1da384b2bfe1,2024-04-21,madrugada,39,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
f52d07a8-8c47-4877-9dda-4499067bbf3d,2024-04-21,manha,81,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
e3f7346c-357d-4266-b8ef-b56720f35ea4,2024-04-21,noite,47,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
ed653e1b-fb73-4564-831a-9ac23f140ccb,2024-04-21,tarde,70,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
e6212615-edca-4469-8821-0fdb5426a335,2024-04-21,madrugada,47,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
4dcef133-161b-4944-bc6e-2e4a3f04a510,2024-04-21,manha,127,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
66aedb1f-5374-471a-b66a-0fdd664c5bef,2024-04-21,noite,78,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
f0c6b4b9-5399-45bb-af4c-27951748b0c8,2024-04-21,tarde,103,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
a593c34a-5afc-48f2-ae18-a2d12a60469a,2024-04-21,madrugada,49,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
5166d410-073f-472c-81c1-7573135388d8,2024-04-21,manha,114,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
3abab7a5-6e29-4d0d-abd7-9fd908647071,2024-04-21,noite,73,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
9a62dd47-7d14-4005-9d91-5ea0494c8373,2024-04-21,tarde,110,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
dd9d1e83-8817-4157-931c-0a6e60d268e5,2024-04-21,madrugada,48,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
5ff3edbf-0136-414d-9976-ce8a06096deb,2024-04-21,manha,117,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
083a4e56-df84-4dda-9123-41abbdce1c08,2024-04-21,noite,80,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
8fb9bf3e-3527-4920-90f7-684c9d179a8d,2024-04-21,tarde,103,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
891322b5-1f17-4b64-91d5-a065ad67c74c,2024-04-22,madrugada,48,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
9cfa22d4-1ca4-41cd-9dba-c734bc12e543,2024-04-22,manha,108,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
7c81ec79-6391-4e16-b651-6ef6c9ecf6c5,2024-04-22,noite,85,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
68969730-00d5-45bb-94c6-3997613f6a80,2024-04-22,tarde,99,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
6d1948fd-94d0-46e6-bc4e-a0bddd9c0614,2024-04-22,madrugada,35,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
ebf21ea3-3c86-43ad-99f1-28eb8f54e3f5,2024-04-22,manha,105,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
64fdd32c-b3f2-4f59-a3ad-9a420f84fb1c,2024-04-22,noite,72,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
ec9b3836-27bb-46a8-b23a-e91f9bb04b5c,2024-04-22,tarde,103,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
9f7d8267-f191-42d5-8a27-803013503d00,2024-04-22,madrugada,37,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
cdedf410-a73f-40f8-b314-63a53bd96c27,2024-04-22,manha,114,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
f7409f21-f763-4185-8a91-9ee1be569493,2024-04-22,noite,82,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
075bf2b7-f3a3-4beb-aab8-3ef69e8dcae3,2024-04-22,tarde,101,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
001c8794-e95d-4935-8379-a2ba1ad64968,2024-04-22,madrugada,43,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
1f65418b-27b2-462e-a669-4cc057162173,2024-04-22,manha,108,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
10d50cb6-6a97-45a0-9425-05e28cba0d8a,2024-04-22,noite,83,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
21f19ff9-e651-40df-89b9-498bd8459aa8,2024-04-22,tarde,86,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
d0cabb73-4b47-40bc-b61f-fa6bc00cc738,2024-04-22,madrugada,33,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
4dcf360d-8bc5-406b-baf7-43941bb24871,2024-04-22,manha,110,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
021e90ae-f21f-4e4b-a4c2-4b4bf52dc62e,2024-04-22,noite,74,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
0efcedd7-81f2-45fc-b5a3-383d1e9f88b4,2024-04-22,tarde,104,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
e336955f-c846-4d5d-8982-c20e9131593e,2024-04-22,madrugada,45,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
7dc4cfeb-46af-4099-b9be-f10fe84dd775,2024-04-22,manha,95,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
3d9fcfc9-489f-482d-8330-cf5583f10771,2024-04-22,noite,60,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
4a59b246-8718-4b85-bbd6-46ea1f6552cc,2024-04-22,tarde,98,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
fae5312f-a423-4354-b0f1-2294a814f0d7,2024-04-22,madrugada,47,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
f73d04c1-2bb2-4c3b-8c4d-9c3765fb2fbf,2024-04-22,manha,147,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
6bbc3c53-98e5-472e-881c-c26e3cde4c7f,2024-04-22,noite,92,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
5b00d589-e369-4282-862c-ff4e086907dd,2024-04-22,tarde,136,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
397a66ef-6336-4137-a046-581b31c068d5,2024-04-22,madrugada,56,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
2ec0ada5-b599-4556-bf75-778e3bca3afe,2024-04-22,manha,132,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
45e9ddbb-ee71-4154-a2fb-0be28c314f18,2024-04-22,noite,93,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
705b2356-2185-4ab8-b6fb-514068562f0e,2024-04-22,tarde,133,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
a3ca893f-05a4-4b5e-b98d-a0f26b07397f,2024-04-22,madrugada,41,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
bf6d3f0f-9e91-449d-8884-5741578c679b,2024-04-22,manha,131,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
e3449208-8465-4f60-9b5f-24b90d1f78b0,2024-04-22,noite,85,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
3e5aac6c-8eb2-4f50-9166-acd92358ee75,2024-04-22,tarde,125,045 - PS CAMPO GRANDE_RJ,RJ,2026-04-01T18:14:35.070451+00:00
437635c0-192e-4883-8a3b-99b66bf2e506,2024-04-23,madrugada,33,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
932efca0-b043-4b1d-83d3-a3c405a24607,2024-04-23,manha,103,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
2fff5a6e-a229-4ad5-b9a4-4e7a157130f5,2024-04-23,noite,71,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
a75242f1-792e-4844-a80b-2c1ed1c07dfa,2024-04-23,tarde,90,013 - PS SIG_DF,DF,2026-04-01T18:14:35.070451+00:00
7c65c8f9-8163-4315-ac5b-732ebee2b30f,2024-04-23,madrugada,38,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
52d7552e-cfc4-4cae-b470-393d96572ff9,2024-04-23,manha,103,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
f52e5d37-3a47-43ec-8a93-66c649a0cc9a,2024-04-23,noite,69,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
ea393673-49bc-45be-8f52-0c25ade2b528,2024-04-23,tarde,92,039 - PS TAGUATINGA_DF,DF,2026-04-01T18:14:35.070451+00:00
d7fce122-2864-47ef-adce-ca5e59395a0a,2024-04-23,madrugada,41,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
b6926922-128a-4246-b2c1-90457fb12ff3,2024-04-23,manha,118,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
56546dc7-e1ff-4c9d-ae1c-fcb44e7aa8a8,2024-04-23,noite,79,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
bc6e5e9f-457e-4d39-886e-f07a1c254991,2024-04-23,tarde,100,001 - PS HOSPITAL VITÓRIA_ES,ES,2026-04-01T18:14:35.070451+00:00
d5e6e507-b76c-4c55-923e-f9b24e293465,2024-04-23,madrugada,40,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
a08feca5-eede-4fee-9919-bd1746a5c6b7,2024-04-23,manha,88,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
5fdae1b3-3510-4d30-a568-9c6d60caba06,2024-04-23,noite,71,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
0fc41e32-788e-400f-8527-31be4823ffcd,2024-04-23,tarde,79,003 - PS VILA VELHA_ES,ES,2026-04-01T18:14:35.070451+00:00
247d6ff8-c84c-4783-a1d1-2b8c15c52328,2024-04-23,madrugada,39,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
2b8b6e95-5409-4b6a-a75b-3b462bf6e24f,2024-04-23,manha,108,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
c2c25f51-3c8f-4f80-a111-243fc715530a,2024-04-23,noite,67,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
5e783024-a5db-4063-be5b-9367dc3e551e,2024-04-23,tarde,89,031 - PS GUTIERREZ_MG,MG,2026-04-01T18:14:35.070451+00:00
c1cc8edb-b045-4838-a0e6-1034a2685718,2024-04-23,madrugada,27,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
89cc5889-974e-4622-81e5-b15f923a0251,2024-04-23,manha,107,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
111e3941-2cbf-4be5-9d82-f221b87227c5,2024-04-23,noite,58,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
62b5865f-522e-41b7-90d9-8761fb9ce572,2024-04-23,tarde,111,033 - PS PAMPULHA_MG,MG,2026-04-01T18:14:35.070451+00:00
e197eee0-f857-40ca-8e81-f94b44c4b8c1,2024-04-23,madrugada,59,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
2dff685b-e8c5-4a88-a729-bf6c34900df7,2024-04-23,manha,143,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
2f858d33-7b31-418c-a94d-fc4165ff8678,2024-04-23,noite,99,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
d39f3420-7e81-47a1-a882-2fb347249dfb,2024-04-23,tarde,133,025 - PS BARRA DA TIJUCA_RJ,RJ,2026-04-01T18:14:35.070451+00:00
9715cced-5ea0-4398-9e45-4769693719cc,2024-04-23,madrugada,46,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
f45e3b29-a11c-4243-beb7-c362989a1f86,2024-04-23,manha,127,026 - PS BOTAFOGO_RJ,RJ,2026-04-01T18:14:35.070451+00:00
